Tipo de operación,Tipo de propiedad,Habitaciones,Baños,Área total,Área de terreno,Año de construcción,Estrato,latitud,longitud,departamento,ciudad,direccion,precio,descripcion,parqueadero,Nivel,Área construida
Arriendo,Apartamento,3,2,78 m²,,2025,3,6.149512,-75.60958,Antioquia,Sabaneta,"Calle 64 S 39 25, Sabaneta, Antioquia, COL",2700000,"Inmueble-26941 🏡 Apartamento en arriendo ubicado en Sabaneta sector El Carmelo 

📐 Características del Inmueble: 
• 3 Habitaciones (principal con vestier y baño privado)
• 2 Baños
• Cocina integral abierta (cubierta a gas, campana, mesón en mármol)
• Zona de ropas
• Balcón con excelente vista
• Parqueadero sencillo
• Cuarto útil
• Servicios públicos y red de gas

🏠 Descripción: Este apartamento en arriendo se encuentra ubicado en una zona residencial de alta demanda en Sabaneta – sector El Carmelo, ideal para quienes buscan tranquilidad, buena conectividad y espacios funcionales.
Su diseño favorece la iluminación natural y la ventilación, con un ambiente acogedor en cada rincón. La cocina abierta con mesón en mármol es perfecta para disfrutar en familia o con amigos, y el balcón permite relajarse con vista despejada.
Las habitaciones ofrecen comodidad y privacidad, siendo la principal un verdadero refugio con vestier y baño privado.

📍 Entorno y Ubicación: Ubicado a pocos minutos de colegios reconocidos como Colegio El Carmelo, Instituto Nazareno y La Vaquita, esta propiedad también cuenta con acceso cercano a supermercados, zonas verdes y vías principales.
Es un lugar ideal para familias que buscan seguridad y una ubicación estratégica en el sur del Valle de Aburrá.

🌟 Zonas Comunes: • Portería 24/7
• Parque infantil
• Cancha deportiva
• Gimnasio
• Piscina para adultos y niños
• Zona de mascotas
• Parqueadero de visitantes

📝 Nota: Canon de arriendo: $2.700.000 mensuales
Disponible para entrega inmediata. Consignación sin exclusividad.
¡Ideal para quienes valoran la calidad de vida y la cercanía a todo lo que necesitan!",0,,78 m²
Arriendo,Apartamento,3,2,78 m²,,2025,3,6.149512,-75.60958,Antioquia,Sabaneta,"Calle 64 S 39 25, Sabaneta, Antioquia, COL",2700000,"Inmueble-26941 🏡 Apartamento en arriendo ubicado en Sabaneta sector El Carmelo 

📐 Características del Inmueble: 
• 3 Habitaciones (principal con vestier y baño privado)
• 2 Baños
• Cocina integral abierta (cubierta a gas, campana, mesón en mármol)
• Zona de ropas
• Balcón con excelente vista
• Parqueadero sencillo
• Cuarto útil
• Servicios públicos y red de gas

🏠 Descripción: Este apartamento en arriendo se encuentra ubicado en una zona residencial de alta demanda en Sabaneta – sector El Carmelo, ideal para quienes buscan tranquilidad, buena conectividad y espacios funcionales.
Su diseño favorece la iluminación natural y la ventilación, con un ambiente acogedor en cada rincón. La cocina abierta con mesón en mármol es perfecta para disfrutar en familia o con amigos, y el balcón permite relajarse con vista despejada.
Las habitaciones ofrecen comodidad y privacidad, siendo la principal un verdadero refugio con vestier y baño privado.

📍 Entorno y Ubicación: Ubicado a pocos minutos de colegios reconocidos como Colegio El Carmelo, Instituto Nazareno y La Vaquita, esta propiedad también cuenta con acceso cercano a supermercados, zonas verdes y vías principales.
Es un lugar ideal para familias que buscan seguridad y una ubicación estratégica en el sur del Valle de Aburrá.

🌟 Zonas Comunes: • Portería 24/7
• Parque infantil
• Cancha deportiva
• Gimnasio
• Piscina para adultos y niños
• Zona de mascotas
• Parqueadero de visitantes

📝 Nota: Canon de arriendo: $2.700.000 mensuales
Disponible para entrega inmediata. Consignación sin exclusividad.
¡Ideal para quienes valoran la calidad de vida y la cercanía a todo lo que necesitan!",0,,78 m²
Arriendo,Apartamento,2,2,75 m²,,,3,6.146431,-75.627193,Antioquia,Sabaneta,"Carrera 46c 155 80S, Pan De Azucar, Sabaneta, Antioquia, COL",2600000,"Inmueble-27177 🏡 Apartamento en arriendo ubicado en Sabaneta sector Pan de Azucar

📐 Características del Inmueble:
• 2 Habitaciones (principal con baño privado)
• 2 Baños
• Biblioteca o estudio
• Cocina abierta integral
• Balcón
• Parqueadero sencillo
• Cuarto útil
• Servicios públicos y red de gas

🏠 Descripción:
Este moderno apartamento está ubicado en una zona residencial tranquila y muy bien conectada de Sabaneta. Con una excelente distribución, espacios bien iluminados y acabados acogedores como pisos en madera laminada, ofrece un ambiente cómodo para vivir o trabajar desde casa. La propiedad cuenta con biblioteca o estudio, perfecto para quienes necesitan un espacio adicional sin sacrificar confort. El balcón brinda un lugar ideal para disfrutar de la vista o relajarse al aire libre.

📍 Entorno y Ubicación:
Situado en el reconocido sector de Pan de Azúcar, este inmueble ofrece cercanía a sitios clave como:
• Colegio Reggio Emilia
• Estación Estrella del Metro
• Supermercados, transporte público y comercio local
Una zona de alta demanda por su crecimiento urbano y fácil conexión con el resto del Valle de Aburrá.

🌟 Zonas Comunes:
• Portería 24/7
• Parque infantil
• Salón de juegos para niños
• Cancha deportiva
• Gimnasio dotado
• Salón social
• Zona BBQ
• Piscina para adultos y niños
• Sauna y turco
• Zonas verdes y de mascotas
• Parqueadero de visitantes

📝 Nota:
Apartamento usado en excelente estado, ubicado en piso alto. Ideal para parejas o familias que valoran la comodidad, la seguridad y el acceso a zonas comunes completas.",0,,75 m²
Arriendo,Apartamento,2,2,75 m²,,,3,6.146431,-75.627193,Antioquia,Sabaneta,"Carrera 46c 155 80S, Pan De Azucar, Sabaneta, Antioquia, COL",2600000,"Inmueble-27177 🏡 Apartamento en arriendo ubicado en Sabaneta sector Pan de Azucar

📐 Características del Inmueble:
• 2 Habitaciones (principal con baño privado)
• 2 Baños
• Biblioteca o estudio
• Cocina abierta integral
• Balcón
• Parqueadero sencillo
• Cuarto útil
• Servicios públicos y red de gas

🏠 Descripción:
Este moderno apartamento está ubicado en una zona residencial tranquila y muy bien conectada de Sabaneta. Con una excelente distribución, espacios bien iluminados y acabados acogedores como pisos en madera laminada, ofrece un ambiente cómodo para vivir o trabajar desde casa. La propiedad cuenta con biblioteca o estudio, perfecto para quienes necesitan un espacio adicional sin sacrificar confort. El balcón brinda un lugar ideal para disfrutar de la vista o relajarse al aire libre.

📍 Entorno y Ubicación:
Situado en el reconocido sector de Pan de Azúcar, este inmueble ofrece cercanía a sitios clave como:
• Colegio Reggio Emilia
• Estación Estrella del Metro
• Supermercados, transporte público y comercio local
Una zona de alta demanda por su crecimiento urbano y fácil conexión con el resto del Valle de Aburrá.

🌟 Zonas Comunes:
• Portería 24/7
• Parque infantil
• Salón de juegos para niños
• Cancha deportiva
• Gimnasio dotado
• Salón social
• Zona BBQ
• Piscina para adultos y niños
• Sauna y turco
• Zonas verdes y de mascotas
• Parqueadero de visitantes

📝 Nota:
Apartamento usado en excelente estado, ubicado en piso alto. Ideal para parejas o familias que valoran la comodidad, la seguridad y el acceso a zonas comunes completas.",0,,75 m²
Arriendo,Apartamento,3,2,76 m²,,,4,6.14758748,-75.62563187,Antioquia,Sabaneta,"Calle 80 S 47c 24, Sabaneta, Antioquia, COL",2700000,"44691 Apartamento en arriendo en unidad cerrada ubicada a tan solo 5 cuadras de la estacion del metro y con excelentes vías de conexión hacia Medellín y el resto del Valle de Aburrá, muy cerca de supermercados, centros comerciales y rutas de transporte publico. Piso en porcelanato y madera laminada, puerta de seguridad, sala comedor, estar de tv, 3 alcobas con baño en la principal, cocina integral abierta tipo americano, balcon y parqueaderos lineales cubiertos. Piscina, gym, salon social, parque infantil, sauna, turco, parques infantiles, placa polideportiva, zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv. *Inmuebles sujetos a verificación de disponibilidad.*",1,1,76 m²
Arriendo,Apartamento,3,2,76 m²,,,4,6.14758748,-75.62563187,Antioquia,Sabaneta,"Calle 80 S 47c 24, Sabaneta, Antioquia, COL",2700000,"44691 Apartamento en arriendo en unidad cerrada ubicada a tan solo 5 cuadras de la estacion del metro y con excelentes vías de conexión hacia Medellín y el resto del Valle de Aburrá, muy cerca de supermercados, centros comerciales y rutas de transporte publico. Piso en porcelanato y madera laminada, puerta de seguridad, sala comedor, estar de tv, 3 alcobas con baño en la principal, cocina integral abierta tipo americano, balcon y parqueaderos lineales cubiertos. Piscina, gym, salon social, parque infantil, sauna, turco, parques infantiles, placa polideportiva, zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv. *Inmuebles sujetos a verificación de disponibilidad.*",1,1,76 m²
Arriendo,Apartamento,3,2,76 m²,,,4,6.1508733,-75.6182922,Antioquia,Sabaneta,"Holanda, Sabaneta, Antioquia, Colombia",2850000,"45074 Apartamento en arriendo en unidad cerrada ubicada a tan solo 5 cuadras de la estacion del metro y con excelentes vías de conexión hacia Medellín y el resto del Valle de Aburrá, muy cerca de supermercados, centros comerciales y rutas de transporte publico. Piso en madera laminada, puerta de seguridad, sala comedor, estudio, estar de tv, 3 alcobas con baño en la principal, cocina integral abierta tipo americano, balcon y parqueadero independiente cubierto . Piscina, gym, salon social, parque infantil, sauna, turco, parques infantiles, placa polideportiva, zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv *Inmuebles sujetos a verificación de disponibilidad.*",1,1,76 m²
Arriendo,Apartamento,3,2,76 m²,,,4,6.1508733,-75.6182922,Antioquia,Sabaneta,"Holanda, Sabaneta, Antioquia, Colombia",2850000,"45074 Apartamento en arriendo en unidad cerrada ubicada a tan solo 5 cuadras de la estacion del metro y con excelentes vías de conexión hacia Medellín y el resto del Valle de Aburrá, muy cerca de supermercados, centros comerciales y rutas de transporte publico. Piso en madera laminada, puerta de seguridad, sala comedor, estudio, estar de tv, 3 alcobas con baño en la principal, cocina integral abierta tipo americano, balcon y parqueadero independiente cubierto . Piscina, gym, salon social, parque infantil, sauna, turco, parques infantiles, placa polideportiva, zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv *Inmuebles sujetos a verificación de disponibilidad.*",1,1,76 m²
Arriendo,Apartamento,2,2,58 m²,,,4,6.1508733,-75.6182922,Antioquia,Sabaneta,"Holanda, Sabaneta, Antioquia, Colombia",2250000,"44693 Apartamento en arriendo en unidad cerrada ubicada a tan solo 5 cuadras de la estacion del metro y con excelentes vías de conexión hacia Medellín y el resto del Valle de Aburrá, muy cerca de supermercados, centros comerciales y rutas de transporte publico. Piso en madera laminada, puerta de seguridad, sala comedor, estar de tv, 2 alcobas con baño en la principal, cocina integral abierta tipo americano, balcon y parqueadero independiente cubierto. Piscina, gym, salon social, parque infantil, sauna, turco, parques infantiles, placa polideportiva, zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv *Inmuebles sujetos a verificación de disponibilidad.*",1,1,58 m²
Arriendo,Apartamento,2,2,58 m²,,,4,6.1508733,-75.6182922,Antioquia,Sabaneta,"Holanda, Sabaneta, Antioquia, Colombia",2250000,"44693 Apartamento en arriendo en unidad cerrada ubicada a tan solo 5 cuadras de la estacion del metro y con excelentes vías de conexión hacia Medellín y el resto del Valle de Aburrá, muy cerca de supermercados, centros comerciales y rutas de transporte publico. Piso en madera laminada, puerta de seguridad, sala comedor, estar de tv, 2 alcobas con baño en la principal, cocina integral abierta tipo americano, balcon y parqueadero independiente cubierto. Piscina, gym, salon social, parque infantil, sauna, turco, parques infantiles, placa polideportiva, zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv *Inmuebles sujetos a verificación de disponibilidad.*",1,1,58 m²
Arriendo,Apartamento,3,2,75 m²,,,4,6.146861,-75.6233785,Antioquia,Sabaneta,"Prados de Sabaneta, Sabaneta, Antioquia, Colombia",3000000,"PR21368 Apartamento en arriendo en unidad cerrada ubicada a tan solo 5 cuadras de la estacion del metro y con excelentes vías de conexión hacia Medellín y el resto del Valle de Aburrá, muy cerca de supermercados, centros comerciales y rutas de transporte publico. Piso en madera laminada, sala comedor, estar de tv, 3 alcobas con baño en la principal, cocina integral abierta tipo americano, balcon y parqueaderos lineales cubiertos. Piscina, gym, parque infantil, placa polideportiva, zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv. *Inmuebles sujetos a verificación de disponibilidad.*",1,1,75 m²
Arriendo,Apartamento,3,2,75 m²,,,4,6.146861,-75.6233785,Antioquia,Sabaneta,"Prados de Sabaneta, Sabaneta, Antioquia, Colombia",3000000,"PR21368 Apartamento en arriendo en unidad cerrada ubicada a tan solo 5 cuadras de la estacion del metro y con excelentes vías de conexión hacia Medellín y el resto del Valle de Aburrá, muy cerca de supermercados, centros comerciales y rutas de transporte publico. Piso en madera laminada, sala comedor, estar de tv, 3 alcobas con baño en la principal, cocina integral abierta tipo americano, balcon y parqueaderos lineales cubiertos. Piscina, gym, parque infantil, placa polideportiva, zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv. *Inmuebles sujetos a verificación de disponibilidad.*",1,1,75 m²
Arriendo,Apartamento,3,2,74 m²,,,4,6.146861,-75.6233785,Antioquia,Sabaneta,"Prados de Sabaneta, Sabaneta, Antioquia, Colombia",3100000,"44676 Apartamento en arriendo en unidad cerrada ubicada a tan solo 5 cuadras de la estacion del metro y con excelentes vías de conexión hacia Medellín y el resto del Valle de Aburrá, muy cerca de supermercados, centros comerciales y rutas de transporte publico. Piso en madera laminada, puerta de seguridad, sala comedor, estar de tv, 3 alcobas con baño en la principal, cocina integral abierta tipo americano, balcon y parqueadero independiente cubierto. Piscina, gym, salon social, parque infantil, sauna, turco, parques infantiles, placa polideportiva, zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv. *Inmuebles sujetos a verificación de disponibilidad.*",1,1,74 m²
Arriendo,Apartamento,3,2,74 m²,,,4,6.146861,-75.6233785,Antioquia,Sabaneta,"Prados de Sabaneta, Sabaneta, Antioquia, Colombia",3100000,"44676 Apartamento en arriendo en unidad cerrada ubicada a tan solo 5 cuadras de la estacion del metro y con excelentes vías de conexión hacia Medellín y el resto del Valle de Aburrá, muy cerca de supermercados, centros comerciales y rutas de transporte publico. Piso en madera laminada, puerta de seguridad, sala comedor, estar de tv, 3 alcobas con baño en la principal, cocina integral abierta tipo americano, balcon y parqueadero independiente cubierto. Piscina, gym, salon social, parque infantil, sauna, turco, parques infantiles, placa polideportiva, zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv. *Inmuebles sujetos a verificación de disponibilidad.*",1,1,74 m²
